 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
900,154.870,255,302.097,552.037,46.764,15.529,12.698,148.482,0.890,16.421,100,644,1196,149.859,13.110,1.223,0.818,0.955
901,67.992,255,199.762,549.015,30.698,10.437,8.295,147.498,0.907,10.811,100,427,1191,143.616,8.746,1.258,0.795,0.936
902,181.940,255,728.465,553.371,62.692,16.039,14.443,79.511,0.582,18.415,100,1589,1226,84.289,15.365,1.110,0.901,0.883
903,118.356,255,636.116,548.648,42.275,12.548,12.010,122.492,0.832,14.957,100,1377,1186,139.970,11.452,1.045,0.957,0.948
904,111.011,255,647.786,548.399,45.848,13.772,10.263,149.522,0.664,15.882,100,1400,1186,146.768,10.901,1.342,0.745,0.857
905,84.360,255,88.032,548.991,35.279,12.065,8.903,89.321,0.852,12.777,100,186,1211,75.466,9.092,1.355,0.738,0.936
906,129.268,255,825.314,550.318,48.661,16.016,10.276,127.938,0.686,18.427,100,1791,1183,124.875,11.897,1.559,0.642,0.865
907,135.354,255,791.178,548.180,42.405,14.121,12.204,150.232,0.946,14.801,100,1712,1190,158.199,12.309,1.157,0.864,0.962
908,62.535,255,778.847,546.459,33.715,10.374,7.675,10.824,0.691,12.103,100,1688,1202,29.476,8.478,1.352,0.740,0.836
909,65.683,255,627.034,546.974,30.633,11.193,7.472,101.081,0.880,11.679,100,1364,1183,115.560,7.330,1.498,0.668,0.963
910,116.887,255,387.810,548.364,43.367,13.696,10.866,50.889,0.781,15.255,100,832,1208,41.348,11.648,1.260,0.793,0.910
911,79.953,255,815.769,545.881,34.029,11.509,8.846,83.947,0.868,12.198,100,1775,1204,55.713,8.704,1.301,0.769,0.947
912,147.735,255,439.712,549.925,55.880,19.637,9.579,80.168,0.595,20.141,100,954,1222,72.801,11.686,2.050,0.488,0.847
913,53.932,255,753.383,543.374,27.079,9.534,7.202,148.266,0.924,10.088,100,1636,1179,140.528,7.580,1.324,0.755,0.948
914,150.463,255,854.822,545.223,48.818,18.877,10.149,152.796,0.793,19.327,100,1848,1178,148.570,10.406,1.860,0.538,0.952
915,108.073,255,135.295,543.960,38.898,12.556,10.959,10.640,0.898,13.118,100,282,1183,167.905,11.452,1.146,0.873,0.938
916,47.007,255,93.421,542.844,25.849,8.962,6.679,132.917,0.884,9.162,100,198,1177,126.870,6.802,1.342,0.745,0.918
917,134.934,255,664.516,544.613,42.673,14.197,12.101,144.595,0.931,14.486,100,1442,1176,124.695,12.309,1.173,0.852,0.959
918,37.563,255,719.238,541.256,25.247,9.143,5.231,65.581,0.741,9.868,100,1566,1191,68.199,6.284,1.748,0.572,0.850
919,171.868,255,532.454,544.492,49.466,16.346,13.387,105.220,0.883,17.214,100,1154,1172,115.201,13.743,1.221,0.819,0.948
920,115.418,255,472.003,543.096,39.971,13.892,10.579,113.271,0.908,14.377,100,1024,1171,112.479,10.994,1.313,0.761,0.958
921,152.142,255,377.869,543.921,47.745,15.238,12.713,64.357,0.839,15.656,100,810,1193,20.556,13.117,1.199,0.834,0.922
922,116.047,255,247.704,542.433,41.961,13.411,11.018,3.569,0.828,14.149,100,526,1189,29.055,11.452,1.217,0.822,0.922
923,57.499,255,116.120,541.315,28.107,9.724,7.529,77.492,0.915,10.140,100,249,1192,71.565,7.788,1.292,0.774,0.938
924,209.431,255,264.878,547.077,63.006,24.269,10.988,98.571,0.663,24.348,100,574,1170,101.944,12.351,2.209,0.453,0.906
925,82.261,255,830.143,540.092,35.076,10.368,10.102,136.290,0.840,12.051,100,1808,1167,98.746,10.042,1.026,0.974,0.913
926,95.692,255,170.187,541.712,38.139,13.629,8.940,94.613,0.827,14.223,100,370,1167,104.931,9.620,1.525,0.656,0.949
927,136.403,255,459.855,540.650,43.099,14.479,11.995,148.424,0.923,15.501,100,990,1171,145.840,12.309,1.207,0.828,0.962
928,151.512,255,427.031,540.904,46.338,15.201,12.691,146.888,0.887,16.138,100,919,1168,145.408,13.164,1.198,0.835,0.951
929,245.735,255,182.159,542.685,65.532,19.814,15.791,70.541,0.719,20.837,100,387,1205,56.659,17.408,1.255,0.797,0.898
930,75.126,255,413.023,537.704,32.799,10.183,9.394,126.608,0.878,11.184,100,894,1165,124.992,9.718,1.084,0.923,0.936
931,72.608,255,779.244,536.116,31.614,10.948,8.444,160.339,0.913,11.452,100,1689,1167,163.740,8.704,1.297,0.771,0.943
932,40.501,255,207.646,534.389,23.951,7.838,6.579,74.088,0.887,8.409,100,450,1175,60.642,6.703,1.191,0.839,0.917
933,153.401,255,686.146,535.651,47.366,16.460,11.866,154.797,0.859,17.220,100,1481,1161,151.390,12.465,1.387,0.721,0.943
934,65.473,255,655.561,531.952,29.671,10.427,7.995,148.157,0.935,10.927,100,1422,1154,146.976,8.400,1.304,0.767,0.954
935,143.328,255,322.057,536.308,55.500,16.391,11.134,95.962,0.585,17.250,100,704,1150,100.713,12.369,1.472,0.679,0.836
936,67.782,255,398.648,530.979,30.698,10.109,8.537,140.593,0.904,10.466,100,860,1155,156.801,9.053,1.184,0.844,0.932
937,145.007,255,493.827,531.500,54.001,15.215,12.135,42.602,0.625,17.444,100,1060,1169,23.199,14.253,1.254,0.798,0.837
938,108.283,255,448.576,529.853,40.730,12.109,11.386,29.124,0.820,13.379,100,971,1170,51.953,11.687,1.063,0.940,0.908
939,205.654,255,612.336,533.137,56.278,20.984,12.478,130.486,0.816,20.589,100,1325,1145,122.276,12.878,1.682,0.595,0.932
940,74.707,255,862.269,528.212,32.734,10.336,9.202,110.690,0.876,11.679,100,1874,1145,131.820,8.704,1.123,0.890,0.960
941,82.261,255,772.665,527.679,35.816,11.662,8.981,174.998,0.806,12.462,100,1675,1144,143.973,9.162,1.299,0.770,0.912
942,70.300,255,593.889,527.395,31.614,11.215,7.981,21.760,0.884,11.679,100,1285,1157,25.560,8.400,1.405,0.712,0.936
943,169.769,255,561.079,530.112,52.974,15.944,13.557,19.915,0.760,17.866,100,1206,1164,22.620,13.743,1.176,0.850,0.924
944,82.471,255,803.591,527.312,36.954,12.450,8.434,165.276,0.759,14.223,100,1741,1149,165.069,9.126,1.476,0.677,0.902
945,184.878,255,162.868,530.730,52.706,16.172,14.556,108.928,0.836,17.825,100,342,1143,115.907,15.117,1.111,0.900,0.930
946,84.780,255,756.333,528.673,35.390,12.871,8.387,101.036,0.851,13.411,100,1651,1139,97.853,8.580,1.535,0.652,0.943
947,50.154,255,573.694,524.674,27.079,8.380,7.621,175.308,0.860,9.000,100,1243,1142,165.256,7.788,1.100,0.909,0.921
948,97.790,255,129.533,527.674,37.111,12.657,9.837,93.411,0.892,12.933,100,277,1138,112.932,9.995,1.287,0.777,0.946
949,125.491,255,179.669,526.794,44.126,13.795,11.583,40.407,0.810,14.666,100,381,1160,51.340,12.028,1.191,0.840,0.918
950,151.722,255,112.357,527.994,56.324,16.924,11.415,52.178,0.601,18.888,100,242,1172,67.166,14.136,1.483,0.674,0.840
951,89.816,255,738.706,524.814,36.954,11.102,10.301,125.891,0.826,12.377,100,1607,1133,128.991,10.777,1.078,0.928,0.921
952,138.711,255,635.356,526.133,43.858,14.869,11.878,109.280,0.906,15.501,100,1381,1133,108.970,12.221,1.252,0.799,0.955
953,95.062,255,537.004,524.360,36.575,12.635,9.580,49.838,0.893,13.213,100,1165,1157,56.310,9.834,1.319,0.758,0.952
954,131.576,255,426.708,524.975,43.367,14.047,11.926,147.834,0.879,15.027,100,919,1135,142.431,12.278,1.178,0.849,0.948
955,135.354,255,210.791,523.965,43.053,13.388,12.872,68.167,0.918,14.112,100,459,1129,103.134,13.111,1.040,0.961,0.956
956,132.626,255,261.542,524.054,47.097,14.551,11.605,88.570,0.751,16.001,100,567,1159,66.371,12.337,1.254,0.798,0.899
957,86.878,255,844.542,521.356,34.520,11.599,9.536,124.965,0.916,12.377,100,1836,1127,128.991,9.995,1.216,0.822,0.956
958,43.019,255,760.154,520.289,25.090,8.871,6.175,113.124,0.859,9.631,100,1655,1127,115.346,6.734,1.437,0.696,0.917
959,141.439,255,496.295,519.569,44.931,14.921,12.069,175.697,0.880,15.555,100,1068,1130,166.373,11.910,1.236,0.809,0.950
960,155.499,255,400.414,519.445,48.328,16.072,12.319,143.888,0.837,17.414,100,859,1124,144.638,13.285,1.305,0.767,0.938
961,57.709,255,367.747,516.800,30.698,10.334,7.110,48.204,0.770,11.480,100,797,1139,61.390,7.801,1.453,0.688,0.881
962,99.049,255,171.933,518.952,40.573,11.971,10.535,95.305,0.756,13.864,100,371,1116,97.595,11.444,1.136,0.880,0.896
963,118.356,255,156.852,517.370,43.210,12.900,11.682,169.260,0.797,14.957,100,326,1125,152.650,12.251,1.104,0.906,0.908
964,124.651,255,681.864,517.398,42.516,12.810,12.390,42.259,0.867,14.052,100,1473,1135,19.026,12.791,1.034,0.967,0.926
965,127.169,255,509.196,517.279,43.321,15.087,10.732,125.956,0.852,15.636,100,1102,1116,121.827,11.429,1.406,0.711,0.942
966,106.394,255,654.010,515.181,49.800,14.952,9.060,155.759,0.539,16.001,100,1408,1127,166.759,10.856,1.650,0.606,0.766
967,75.546,255,570.600,515.775,36.195,13.760,6.991,125.412,0.725,14.609,100,1237,1113,131.186,7.496,1.968,0.508,0.916
968,45.747,255,375.562,512.875,26.385,8.451,6.893,3.065,0.826,9.565,100,810,1116,163.301,7.170,1.226,0.816,0.893
969,153.820,255,104.920,517.175,47.208,14.956,13.096,90.824,0.867,16.267,100,224,1147,80.272,13.743,1.142,0.876,0.937
970,46.377,255,523.199,511.993,29.513,11.021,5.358,130.353,0.669,11.452,100,1131,1110,143.130,6.226,2.057,0.486,0.822
971,81.632,255,450.184,513.599,37.491,13.301,7.814,116.052,0.730,14.666,100,973,1107,128.660,8.924,1.702,0.588,0.902
972,51.833,255,322.362,510.897,27.838,8.733,7.557,67.724,0.840,9.631,100,694,1121,25.346,7.635,1.156,0.865,0.911
973,157.808,255,724.963,512.446,54.760,17.585,11.426,124.691,0.661,18.888,100,1574,1101,104.036,12.416,1.539,0.650,0.840
974,154.660,255,424.485,511.142,56.324,15.784,12.476,40.139,0.613,16.900,100,916,1129,57.171,12.957,1.265,0.790,0.920
975,110.801,255,346.856,508.543,38.786,12.572,11.222,128.799,0.926,13.102,100,748,1099,126.469,11.472,1.120,0.893,0.954
976,126.750,255,762.649,509.064,42.942,14.847,10.869,119.537,0.864,15.027,100,1654,1098,127.569,11.346,1.366,0.732,0.936
977,70.510,255,549.978,506.999,35.390,11.779,7.621,139.277,0.707,12.579,100,1186,1102,146.889,8.422,1.546,0.647,0.846
978,135.563,255,178.065,507.523,50.559,16.107,10.716,34.376,0.666,17.104,100,372,1115,20.376,12.093,1.503,0.665,0.844
979,109.962,255,299.491,509.947,50.984,16.373,8.551,99.649,0.532,20.716,100,646,1091,108.034,11.087,1.915,0.522,0.799
980,56.240,255,136.929,504.914,30.430,10.544,6.791,99.260,0.763,11.333,100,296,1091,104.036,7.785,1.553,0.644,0.879
981,98.000,255,274.817,504.495,37.380,12.097,10.315,160.863,0.881,12.512,100,588,1095,156.251,10.536,1.173,0.853,0.945
982,64.004,255,403.247,502.550,31.660,10.110,8.060,161.021,0.802,11.342,100,871,1088,136.637,8.114,1.254,0.797,0.912
983,128.219,255,314.084,506.147,45.848,15.008,10.878,92.044,0.767,16.196,100,677,1088,118.740,11.850,1.380,0.725,0.896
984,105.555,255,291.169,505.292,39.369,13.731,9.788,82.723,0.856,14.149,100,629,1116,60.945,9.620,1.403,0.713,0.956
985,55.820,255,467.296,504.359,34.585,10.864,6.542,109.577,0.586,12.335,100,1019,1087,111.801,8.047,1.661,0.602,0.768
986,122.133,255,693.633,503.554,44.395,14.415,10.788,125.510,0.779,15.955,100,1498,1088,140.826,11.472,1.336,0.748,0.902
987,36.514,255,86.238,502.556,24.867,9.118,5.099,90.745,0.742,10.171,100,185,1086,97.765,5.039,1.788,0.559,0.913
988,50.154,255,569.334,501.605,26.654,8.827,7.235,142.721,0.887,9.162,100,1236,1088,143.130,7.628,1.220,0.820,0.919
989,88.347,255,817.523,501.046,34.363,11.047,10.183,98.093,0.940,11.452,100,1781,1082,106.260,10.078,1.085,0.922,0.955
990,161.795,255,258.183,505.539,55.945,15.867,12.983,49.724,0.650,19.267,100,556,1119,61.607,14.114,1.222,0.818,0.853
991,125.071,255,215.811,502.792,44.015,15.457,10.303,103.358,0.811,15.582,100,463,1082,114.305,10.455,1.500,0.667,0.928
992,117.516,255,325.752,502.118,44.034,17.361,8.619,136.272,0.762,17.153,100,700,1080,124.114,9.070,2.014,0.496,0.913
993,114.159,255,304.416,500.941,42.137,14.717,9.877,118.442,0.808,15.763,100,653,1083,125.538,10.365,1.490,0.671,0.936
994,160.116,255,98.857,499.835,49.309,17.312,11.776,157.183,0.828,17.629,100,197,1084,155.433,12.635,1.470,0.680,0.934
995,67.152,255,522.525,497.332,32.641,10.689,7.999,76.746,0.792,11.910,100,1135,1098,67.380,8.956,1.336,0.748,0.888
996,61.486,255,740.786,496.040,28.375,9.609,8.147,113.164,0.960,10.057,100,1612,1073,120.069,8.246,1.179,0.848,0.954
997,69.041,255,663.216,496.757,30.430,10.465,8.400,98.969,0.937,10.889,100,1445,1073,104.621,8.704,1.246,0.803,0.945
998,88.767,255,116.236,496.985,35.547,11.386,9.927,124.580,0.883,12.462,100,246,1073,126.027,10.078,1.147,0.872,0.947
999,109.752,255,795.794,497.611,39.323,13.181,10.601,99.689,0.892,13.750,100,1728,1073,119.982,10.536,1.243,0.804,0.955
1000,116.887,255,629.356,497.424,40.730,13.550,10.983,129.539,0.885,14.112,100,1364,1074,125.754,11.279,1.234,0.811,0.944
1001,71.349,255,580.139,495.735,31.882,9.822,9.249,4.353,0.882,10.576,100,1255,1085,17.650,9.162,1.062,0.942,0.930
1002,62.326,255,247.561,495.764,29.023,9.294,8.539,120.706,0.930,9.804,100,535,1073,127.405,8.704,1.088,0.919,0.940
1003,187.397,255,390.301,498.513,56.481,17.032,14.009,28.106,0.738,18.238,100,831,1090,168.408,15.441,1.216,0.823,0.900
1004,140.810,255,784.451,495.710,45.200,14.063,12.749,168.846,0.866,15.636,100,1697,1075,148.173,13.277,1.103,0.907,0.952
1005,53.092,255,170.021,493.052,27.838,9.424,7.173,138.516,0.861,10.171,100,364,1068,144.162,7.450,1.314,0.761,0.920
1006,33.786,255,752.468,490.754,21.203,6.905,6.230,32.947,0.944,7.243,100,1636,1076,34.695,6.413,1.108,0.902,0.931
1007,106.184,255,718.802,493.848,38.250,12.673,10.668,126.458,0.912,13.356,100,1562,1065,120.964,11.013,1.188,0.842,0.947
1008,99.889,255,680.951,492.962,42.405,12.354,10.295,104.056,0.698,13.910,100,1486,1091,72.759,10.689,1.200,0.833,0.864
1009,117.936,255,276.616,492.762,40.952,12.914,11.627,117.849,0.884,13.666,100,602,1061,103.570,11.831,1.111,0.900,0.936
1010,172.497,255,647.051,492.759,51.724,18.301,12.001,97.598,0.810,18.122,100,1406,1056,110.726,12.021,1.525,0.656,0.937
1011,109.752,255,488.522,489.685,39.323,12.361,11.305,42.357,0.892,13.102,100,1054,1077,36.469,11.452,1.093,0.915,0.949
1012,71.139,255,423.066,487.436,32.308,11.206,8.083,9.369,0.856,11.333,100,912,1067,14.036,8.246,1.386,0.721,0.931
1013,88.767,255,235.564,490.222,41.109,13.612,8.303,84.217,0.660,14.723,100,514,1087,84.644,9.555,1.639,0.610,0.863
1014,160.536,255,535.067,489.785,54.538,18.116,11.283,33.508,0.678,19.245,100,1150,1082,38.234,12.968,1.606,0.623,0.878
1015,78.064,255,354.451,487.415,33.289,11.803,8.421,135.949,0.885,12.103,100,762,1057,150.524,8.746,1.402,0.714,0.935
1016,77.645,255,111.609,487.432,33.335,10.526,9.392,4.049,0.878,11.089,100,235,1057,141.710,9.523,1.121,0.892,0.939
1017,137.872,255,453.040,489.094,46.986,16.989,10.333,135.972,0.785,17.842,100,976,1054,131.878,11.291,1.644,0.608,0.927
1018,128.429,255,262.496,488.273,44.349,13.480,12.130,132.328,0.821,15.228,100,569,1050,105.709,12.292,1.111,0.900,0.915
1019,47.007,255,166.043,484.770,26.274,8.642,6.925,81.409,0.856,9.343,100,362,1068,78.690,7.190,1.248,0.801,0.907
1020,37.563,255,338.797,483.048,23.257,7.521,6.359,143.796,0.873,8.258,100,733,1048,123.690,6.478,1.183,0.846,0.904
1021,115.418,255,776.289,483.495,44.284,14.847,9.898,10.646,0.740,16.517,100,1676,1064,19.440,10.078,1.500,0.667,0.907
1022,66.732,255,622.627,483.107,31.346,10.366,8.196,110.171,0.853,10.724,100,1354,1044,109.983,8.595,1.265,0.791,0.914
1023,107.863,255,227.151,485.556,40.684,12.832,10.703,56.424,0.819,13.781,100,492,1073,74.578,11.491,1.199,0.834,0.912
1024,45.747,255,684.927,481.922,27.413,10.653,5.467,129.030,0.765,10.927,100,1486,1043,123.024,5.971,1.948,0.513,0.899
1025,162.424,255,510.022,487.775,58.268,17.251,11.988,109.776,0.601,19.376,100,1105,1085,83.211,14.310,1.439,0.695,0.834
1026,168.090,255,176.543,484.944,52.817,15.388,13.908,143.699,0.757,17.244,100,373,1043,106.991,14.751,1.106,0.904,0.901
1027,128.219,255,549.656,485.812,51.253,19.246,8.482,122.948,0.613,20.250,100,1186,1042,127.648,9.506,2.269,0.441,0.862
1028,179.212,255,670.096,484.566,56.370,17.622,12.949,12.862,0.709,18.466,100,1446,1068,23.385,13.611,1.361,0.735,0.901
1029,159.067,255,410.306,481.978,55.991,19.885,10.185,4.416,0.638,19.586,100,873,1056,10.784,11.910,1.952,0.512,0.852
1030,150.043,255,90.723,482.169,51.475,15.541,12.293,153.523,0.712,17.558,100,182,1044,164.876,13.466,1.264,0.791,0.875
1031,233.773,255,327.544,485.901,65.866,21.497,13.846,109.688,0.677,22.559,100,705,1035,119.168,16.033,1.553,0.644,0.882
1032,85.619,255,266.363,478.683,36.149,12.423,8.775,134.203,0.823,13.021,100,571,1036,129.289,9.394,1.416,0.706,0.921
1033,119.825,255,592.674,479.378,42.405,13.575,11.239,115.090,0.837,14.377,100,1288,1032,112.479,11.851,1.208,0.828,0.924
1034,90.655,255,746.858,477.905,36.954,14.096,8.188,57.379,0.834,14.384,100,1621,1056,52.765,8.604,1.722,0.581,0.941
1035,77.855,255,156.181,476.992,36.797,12.020,8.247,154.207,0.723,13.038,100,328,1040,161.565,8.592,1.458,0.686,0.876
1036,181.940,255,796.857,479.599,52.169,17.675,13.106,132.841,0.840,18.053,100,1725,1036,144.293,13.616,1.349,0.742,0.935
1037,116.467,255,221.781,476.759,41.424,13.368,11.093,53.226,0.853,14.384,100,473,1053,37.235,11.452,1.205,0.830,0.951
1038,119.825,255,457.808,477.313,44.126,16.191,9.423,121.415,0.773,16.599,100,987,1028,129.401,9.629,1.718,0.582,0.933
1039,65.893,255,520.448,474.106,30.698,11.093,7.563,159.111,0.879,11.452,100,1124,1031,163.740,7.785,1.467,0.682,0.937
1040,57.079,255,256.720,473.592,31.882,9.834,7.390,135.491,0.706,11.733,100,552,1025,128.660,8.092,1.331,0.752,0.879
1041,45.747,255,387.848,472.707,24.867,8.005,7.276,113.309,0.930,8.800,100,840,1024,128.660,7.330,1.100,0.909,0.944
1042,118.146,255,561.745,479.569,53.131,17.554,8.569,78.647,0.526,19.703,100,1220,1064,72.408,10.803,2.049,0.488,0.804
1043,97.790,255,212.443,475.776,39.480,15.039,8.279,92.511,0.788,15.006,100,462,1022,102.339,8.704,1.816,0.551,0.933
1044,60.857,255,656.484,470.934,30.364,10.741,7.214,3.260,0.829,11.013,100,1422,1030,16.928,7.273,1.489,0.672,0.932
1045,146.476,255,467.877,474.703,47.634,15.498,12.034,104.558,0.811,16.138,100,1008,1024,124.592,12.679,1.288,0.777,0.920
1046,82.891,255,440.395,472.052,33.983,11.164,9.454,0.925,0.902,11.589,100,950,1035,18.435,9.588,1.181,0.847,0.942
1047,68.831,255,423.017,474.020,35.279,12.729,6.885,101.318,0.695,13.781,100,919,1020,111.448,7.557,1.849,0.541,0.867
1048,80.583,255,203.842,472.824,36.575,12.857,7.980,38.733,0.757,13.849,100,431,1038,34.216,8.879,1.611,0.621,0.906
1049,97.790,255,837.460,473.208,51.586,14.783,8.422,145.315,0.462,16.027,100,1812,1029,149.036,11.296,1.755,0.570,0.708
1050,75.546,255,174.071,472.396,32.262,10.542,9.124,69.923,0.912,11.155,100,373,1042,70.821,9.424,1.155,0.866,0.940
1051,117.936,255,407.511,472.318,42.831,12.827,11.706,10.935,0.808,13.985,100,878,1042,31.608,12.757,1.096,0.913,0.904
1052,63.795,255,185.010,470.404,29.023,9.544,8.511,146.236,0.952,10.243,100,394,1022,153.435,8.704,1.121,0.892,0.954
1053,48.056,255,863.427,470.622,26.431,9.437,6.484,81.124,0.864,9.889,100,1883,1037,76.608,6.413,1.455,0.687,0.946
1054,60.647,255,160.597,470.153,31.836,9.935,7.772,5.039,0.752,11.032,100,337,1027,175.236,8.604,1.278,0.782,0.889
1055,96.741,255,601.695,470.187,37.870,13.504,9.121,150.765,0.848,14.022,100,1301,1017,141.633,9.561,1.481,0.675,0.930
1056,32.947,255,697.916,467.777,22.008,7.576,5.537,102.711,0.855,7.881,100,1519,1014,125.538,5.652,1.368,0.731,0.900
1057,187.187,255,582.995,471.902,54.806,19.279,12.362,36.000,0.783,20.348,100,1255,1041,31.185,14.332,1.560,0.641,0.914
1058,62.116,255,848.872,468.112,29.782,11.290,7.005,117.429,0.880,11.489,100,1849,1010,113.499,7.170,1.612,0.620,0.943
1059,127.379,255,301.067,469.126,41.535,13.867,11.696,127.788,0.928,14.609,100,646,1013,131.186,11.985,1.186,0.843,0.961
1060,173.966,255,720.455,467.113,52.594,19.345,11.450,176.411,0.790,19.327,100,1552,1021,5.440,11.516,1.690,0.592,0.927
1061,43.019,255,703.692,466.732,26.543,9.298,5.891,92.602,0.767,10.088,100,1536,1007,92.603,6.108,1.578,0.634,0.889
1062,100.099,255,238.669,468.427,38.361,12.949,9.843,111.793,0.855,13.666,100,518,1007,103.570,10.365,1.316,0.760,0.939
1063,130.737,255,397.476,467.284,46.764,16.044,10.375,78.807,0.751,16.807,100,862,1039,72.553,10.994,1.546,0.647,0.916
1064,59.388,255,668.385,462.581,29.671,10.593,7.138,105.827,0.848,10.889,100,1453,999,112.249,7.498,1.484,0.674,0.919
1065,127.589,255,254.348,462.556,41.378,13.696,11.861,121.592,0.936,14.752,100,549,995,115.769,11.985,1.155,0.866,0.960
1066,48.895,255,782.149,459.165,25.784,8.414,7.399,86.298,0.924,9.035,100,1704,1012,59.534,7.330,1.137,0.879,0.945
1067,137.032,255,646.268,462.385,43.747,13.540,12.886,175.846,0.900,14.752,100,1395,1015,25.769,13.038,1.051,0.952,0.960
1068,95.272,255,657.264,462.259,40.174,12.662,9.581,122.091,0.742,15.636,100,1427,993,121.827,9.620,1.322,0.757,0.918
1069,142.279,255,519.618,462.324,48.236,14.799,12.241,146.098,0.768,16.599,100,1124,993,140.599,12.480,1.209,0.827,0.905
1070,135.983,255,268.340,461.672,46.561,16.066,10.777,132.529,0.788,17.195,100,573,996,138.240,11.232,1.491,0.671,0.926
1071,92.124,255,243.047,459.585,36.797,13.267,8.841,119.936,0.855,14.052,100,524,990,109.026,9.394,1.501,0.666,0.943
1072,87.718,255,226.416,458.237,34.363,11.103,10.059,113.659,0.934,11.589,100,490,989,108.435,10.078,1.104,0.906,0.954
1073,42.180,255,812.640,456.145,24.108,7.687,6.987,147.205,0.912,8.752,100,1767,988,132.879,6.871,1.100,0.909,0.962
1074,84.150,255,708.383,457.306,34.428,10.728,9.987,24.782,0.892,11.778,100,1533,1000,13.496,10.041,1.074,0.931,0.921
1075,110.172,255,792.366,456.943,42.183,15.230,9.211,34.938,0.778,15.602,100,1717,1009,40.236,9.881,1.654,0.605,0.898
1076,92.964,255,509.123,456.484,37.111,11.578,10.223,119.366,0.848,12.965,100,1103,986,122.005,10.803,1.132,0.883,0.929
1077,61.486,255,805.271,455.223,28.800,9.845,7.952,114.144,0.932,10.546,100,1752,984,124.380,7.788,1.238,0.808,0.962
1078,71.139,255,747.488,455.409,32.576,9.865,9.182,17.421,0.842,11.379,100,1623,1004,49.899,8.958,1.074,0.931,0.921
1079,88.557,255,107.857,457.467,35.501,11.961,9.427,122.793,0.883,12.604,100,233,984,109.093,9.718,1.269,0.788,0.936
1080,75.966,255,375.640,454.830,31.660,10.114,9.563,107.210,0.952,10.927,100,813,983,123.024,9.162,1.058,0.946,0.965
1081,43.439,255,481.746,453.840,24.062,7.911,6.991,161.944,0.943,8.422,100,1043,988,157.620,7.330,1.132,0.884,0.932
1082,215.516,255,459.852,460.089,61.174,20.140,13.625,97.040,0.724,21.022,100,1002,1026,78.690,14.586,1.478,0.677,0.901
1083,47.846,255,155.979,453.534,28.754,10.878,5.600,155.269,0.727,11.379,100,332,982,139.899,6.421,1.942,0.515,0.880
1084,65.264,255,274.066,455.737,36.908,14.293,5.814,121.201,0.602,14.666,100,596,979,104.470,6.775,2.459,0.407,0.810
1085,140.600,255,832.812,455.124,45.690,14.747,12.139,127.158,0.846,15.981,100,1802,990,152.700,12.957,1.215,0.823,0.931
1086,73.238,255,543.902,452.286,33.400,10.872,8.577,157.545,0.825,11.679,100,1176,990,11.310,8.809,1.268,0.789,0.909
1087,87.298,255,182.078,453.268,34.853,12.266,9.062,127.161,0.903,12.462,100,390,978,126.027,9.394,1.354,0.739,0.944
1088,136.193,255,393.443,454.055,44.238,14.449,12.002,148.221,0.875,15.310,100,850,978,128.928,12.309,1.204,0.831,0.942
1089,94.013,255,657.143,451.515,39.166,14.245,8.403,133.293,0.770,14.666,100,1424,975,128.660,9.394,1.695,0.590,0.908
1090,61.276,255,160.390,449.113,31.346,11.998,6.503,157.181,0.784,11.910,100,338,975,157.380,6.965,1.845,0.542,0.908
1091,38.612,255,110.565,448.265,22.989,7.549,6.512,63.155,0.918,8.359,100,240,988,80.538,6.797,1.159,0.863,0.909
1092,126.960,255,280.324,449.810,45.644,14.403,11.223,100.445,0.766,15.981,100,607,966,117.300,12.024,1.283,0.779,0.904
1093,111.221,255,723.662,446.935,39.166,13.770,10.284,156.555,0.911,14.208,100,1565,969,159.228,10.653,1.339,0.747,0.957
1094,62.326,255,698.094,446.205,29.402,10.167,7.805,121.253,0.906,10.685,100,1516,965,120.964,8.195,1.303,0.768,0.938
1095,94.433,255,351.479,447.745,36.797,12.871,9.342,133.578,0.876,13.102,100,759,966,126.469,9.718,1.378,0.726,0.939
1096,30.218,255,709.092,444.170,19.639,6.514,5.906,148.268,0.985,6.871,100,1543,964,126.870,5.955,1.103,0.907,0.935
1097,117.726,255,763.630,447.389,41.489,15.378,9.748,135.924,0.859,15.669,100,1654,966,142.125,10.042,1.578,0.634,0.948
1098,82.471,255,842.757,446.037,35.390,13.486,7.786,137.250,0.827,14.022,100,1830,961,128.367,8.337,1.732,0.577,0.939
1099,96.112,255,528.905,447.233,40.082,15.023,8.146,110.311,0.752,15.656,100,1146,961,110.556,8.909,1.844,0.542,0.912
1100,168.930,255,208.474,447.788,54.381,17.534,12.267,17.784,0.718,19.136,100,434,982,11.041,13.984,1.429,0.700,0.875
1101,190.125,255,633.887,448.024,54.158,17.884,13.535,103.013,0.815,18.782,100,1378,959,102.680,14.201,1.321,0.757,0.929
1102,71.979,255,589.606,444.525,34.899,12.422,7.378,25.324,0.743,12.736,100,1275,978,37.694,7.967,1.684,0.594,0.885
1103,135.563,255,742.261,444.975,43.367,14.506,11.899,156.310,0.906,15.027,100,1608,961,142.431,11.910,1.219,0.820,0.958
1104,149.204,255,365.333,445.800,46.070,15.855,11.982,144.839,0.883,16.267,100,789,957,122.347,12.420,1.323,0.756,0.947
