 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
878,240.069,0.000,738.684,524.795,58.203,18.027,16.956,132.780,0.891,18.965,0.000,1603,1127,127.147,17.408,1.063,0.941,0.963
879,361.572,0.740,112.257,527.713,76.120,24.136,19.074,51.260,0.784,25.522,0.290,240,1179,68.962,20.691,1.265,0.790,0.936
880,298.617,0.358,179.618,526.682,65.486,20.573,18.481,38.790,0.875,21.256,0.141,377,1166,52.883,18.616,1.113,0.898,0.961
881,249.722,0.000,129.481,527.655,58.739,19.229,16.535,93.997,0.910,19.570,0.000,275,1131,106.314,16.491,1.163,0.860,0.969
882,170.189,0.000,573.698,524.704,48.439,15.083,14.367,171.429,0.911,15.669,0.000,1236,1140,164.745,14.201,1.050,0.953,0.965
883,231.045,0.695,756.358,528.640,56.750,19.561,15.039,100.176,0.902,20.036,0.272,1649,1132,100.539,15.117,1.301,0.769,0.968
884,386.545,0.000,162.830,530.675,74.065,23.204,21.211,107.192,0.885,24.421,0.000,340,1136,113.199,21.530,1.094,0.914,0.962
885,233.354,0.000,803.909,527.420,58.582,19.944,14.898,164.578,0.854,20.892,0.000,1734,1147,164.745,15.575,1.339,0.747,0.954
886,366.609,0.292,561.183,530.090,72.547,23.170,20.146,17.943,0.875,24.503,0.114,1199,1166,20.807,20.156,1.150,0.869,0.966
887,204.604,0.523,593.859,527.425,53.242,17.824,14.616,21.568,0.907,18.289,0.205,1278,1159,22.068,14.955,1.220,0.820,0.965
888,229.157,0.467,772.549,527.627,57.064,18.529,15.747,171.312,0.884,19.065,0.183,1669,1140,144.782,15.575,1.177,0.850,0.960
889,168.510,0.635,860.905,528.135,54.362,16.873,12.715,93.063,0.717,18.243,0.249,1870,1139,128.884,15.117,1.327,0.754,0.769
890,418.652,0.000,612.356,533.143,77.906,27.461,19.411,129.958,0.867,27.194,0.000,1321,1139,122.619,19.435,1.415,0.707,0.962
891,270.497,3.363,448.454,529.976,61.979,19.012,18.115,37.395,0.885,19.973,1.319,967,1176,53.393,18.355,1.049,0.953,0.958
892,346.673,1.852,493.469,531.393,72.881,22.336,19.762,36.790,0.820,24.075,0.726,1053,1171,21.194,20.731,1.130,0.885,0.939
893,199.778,0.000,398.679,530.952,52.326,16.718,15.215,138.462,0.917,17.104,0.000,853,1153,159.624,15.548,1.099,0.910,0.964
894,348.562,1.535,322.414,535.833,71.520,23.864,18.597,89.373,0.856,23.913,0.602,699,1194,73.301,18.782,1.283,0.779,0.957
895,194.951,0.000,655.578,531.945,51.299,17.019,14.585,147.671,0.931,17.534,0.000,1416,1150,146.725,14.900,1.167,0.857,0.972
896,337.020,0.000,686.126,535.675,68.994,23.157,18.531,154.740,0.890,23.821,0.000,1474,1159,157.380,19.053,1.250,0.800,0.967
897,151.722,0.000,207.752,534.392,45.579,14.501,13.322,74.452,0.918,15.006,0.000,446,1181,58.736,13.285,1.089,0.919,0.961
898,207.752,0.258,779.227,536.109,53.242,17.623,15.010,160.251,0.921,18.122,0.101,1682,1165,163.856,15.117,1.174,0.852,0.968
899,213.418,1.254,413.043,537.770,54.158,16.936,16.045,128.094,0.914,17.789,0.492,890,1159,124.509,16.196,1.056,0.947,0.966
900,485.174,0.551,182.413,542.817,84.301,26.667,23.165,73.326,0.858,27.444,0.216,383,1211,56.575,23.821,1.151,0.869,0.958
901,332.613,0.161,427.025,540.840,67.966,21.895,19.342,146.200,0.905,22.744,0.063,913,1164,145.670,19.746,1.132,0.883,0.970
902,308.480,3.990,459.861,540.634,64.727,21.126,18.592,147.175,0.925,22.108,1.565,984,1167,145.981,18.787,1.136,0.880,0.975
903,251.821,0.212,170.186,541.710,59.767,20.318,15.781,96.358,0.886,20.892,0.083,368,1160,105.255,16.033,1.288,0.777,0.971
904,228.108,0.000,830.120,540.210,56.167,17.341,16.748,103.312,0.909,18.687,0.000,1806,1160,101.310,16.520,1.035,0.966,0.961
905,441.106,0.000,264.916,547.348,83.875,31.193,18.005,99.465,0.788,31.005,0.000,572,1163,102.804,18.782,1.732,0.577,0.957
906,181.521,1.769,116.080,541.303,49.735,16.289,14.189,77.509,0.922,16.807,0.694,247,1199,72.553,14.201,1.148,0.871,0.966
907,283.508,0.189,247.764,542.335,63.320,20.104,17.955,6.104,0.889,20.741,0.074,520,1193,30.530,17.866,1.120,0.893,0.962
908,337.440,6.502,378.003,543.910,69.373,21.864,19.650,62.456,0.881,22.311,2.550,803,1195,19.179,19.721,1.113,0.899,0.959
909,276.583,0.193,472.000,543.087,61.599,20.489,17.188,113.430,0.916,21.018,0.076,1022,1164,110.410,17.408,1.192,0.839,0.973
910,362.412,3.544,532.422,544.543,71.094,23.036,20.031,104.958,0.901,23.821,1.390,1152,1165,112.620,20.156,1.150,0.870,0.969
911,152.351,0.351,719.263,541.141,46.338,15.943,12.167,69.020,0.892,16.517,0.138,1564,1198,70.560,12.827,1.310,0.763,0.953
912,304.703,0.000,664.500,544.626,64.302,20.768,18.681,145.094,0.926,21.092,0.000,1438,1170,124.380,18.787,1.112,0.900,0.974
913,164.103,0.000,93.351,542.867,47.477,15.592,13.401,132.007,0.915,15.763,0.000,194,1171,125.538,13.281,1.164,0.859,0.961
914,266.510,0.000,135.325,544.012,60.526,19.157,17.714,9.045,0.914,19.778,0.000,275,1181,166.608,17.866,1.081,0.925,0.967
915,338.699,0.000,854.764,545.204,70.447,25.525,16.895,152.208,0.858,25.930,0.000,1842,1174,147.995,17.023,1.511,0.662,0.971
916,174.386,0.000,753.370,543.375,48.707,16.113,13.780,147.690,0.924,16.675,0.000,1630,1175,142.815,14.136,1.169,0.855,0.970
917,354.438,1.208,439.653,550.062,75.139,26.608,16.960,81.955,0.789,26.809,0.474,952,1229,73.113,18.262,1.569,0.637,0.940
918,222.651,0.000,815.793,545.927,55.657,18.215,15.563,82.234,0.903,18.804,0.000,1771,1210,55.923,15.117,1.170,0.854,0.969
919,287.495,5.026,387.660,548.446,64.616,20.700,17.683,47.388,0.865,21.821,1.971,826,1212,39.036,18.304,1.171,0.854,0.957
920,198.309,0.270,627.094,547.021,52.261,17.810,14.177,101.450,0.912,18.289,0.106,1362,1176,112.068,13.743,1.256,0.796,0.975
921,204.185,0.524,778.581,546.782,54.963,17.746,14.650,20.020,0.849,18.698,0.206,1682,1206,30.964,15.099,1.211,0.826,0.944
922,305.332,0.351,791.165,548.186,64.033,20.696,18.785,150.833,0.936,21.447,0.137,1705,1188,160.017,18.787,1.102,0.908,0.975
923,317.294,0.000,825.327,550.240,69.910,23.481,17.205,127.972,0.816,25.032,0.000,1787,1177,124.563,18.464,1.365,0.733,0.940
924,230.836,0.000,87.981,548.929,56.639,18.826,15.612,89.076,0.904,19.446,0.000,184,1218,74.982,15.575,1.206,0.829,0.965
925,288.335,0.186,647.889,548.227,65.958,20.772,17.674,153.576,0.833,22.489,0.073,1394,1182,146.634,17.519,1.175,0.851,0.946
926,287.705,0.186,636.145,548.727,63.903,19.556,18.731,122.029,0.885,21.535,0.073,1371,1182,141.911,17.866,1.044,0.958,0.973
927,393.889,2.038,728.462,552.927,74.935,23.791,21.080,84.898,0.881,25.007,0.799,1587,1233,81.573,21.921,1.129,0.886,0.960
928,199.568,0.000,199.769,549.056,52.326,17.049,14.904,146.735,0.916,17.414,0.000,421,1187,144.638,15.224,1.144,0.874,0.965
929,336.810,0.000,302.137,552.032,68.392,22.196,19.320,148.815,0.905,23.019,0.000,638,1192,148.841,19.667,1.149,0.870,0.972
930,352.129,5.471,510.597,551.920,70.715,21.777,20.588,90.553,0.885,22.633,2.145,1102,1225,54.058,20.614,1.058,0.945,0.968
931,329.046,0.000,681.133,552.955,67.920,22.471,18.644,127.294,0.896,22.633,0.000,1474,1187,125.942,18.787,1.205,0.830,0.968
932,181.731,0.000,141.979,550.753,49.957,15.527,14.902,140.326,0.915,16.370,0.000,292,1199,162.072,14.900,1.042,0.960,0.962
933,250.981,0.426,163.141,552.101,59.276,19.178,16.663,98.979,0.898,19.820,0.167,343,1188,123.690,16.491,1.151,0.869,0.965
934,302.395,0.000,483.515,551.513,64.995,21.746,17.706,167.919,0.900,21.879,0.000,1032,1198,160.427,17.785,1.228,0.814,0.965
935,159.067,0.336,545.977,551.416,46.718,15.574,13.005,145.340,0.916,16.248,0.132,1175,1199,158.499,13.281,1.198,0.835,0.964
936,340.378,1.572,365.826,557.897,68.457,22.923,18.906,105.850,0.913,23.555,0.617,794,1193,103.496,19.240,1.212,0.825,0.972
937,254.968,0.000,596.906,555.389,59.008,18.326,17.715,118.068,0.920,19.185,0.000,1285,1201,146.689,17.408,1.035,0.967,0.970
938,327.577,0.327,350.032,558.496,68.568,23.466,17.774,117.238,0.876,23.913,0.128,754,1195,110.171,17.883,1.320,0.757,0.966
939,358.005,0.299,746.888,556.753,71.742,25.177,18.105,166.685,0.874,25.341,0.117,1604,1209,167.471,18.669,1.391,0.719,0.968
940,168.300,0.000,114.325,554.581,48.439,16.578,12.926,155.947,0.901,16.900,0.000,234,1201,147.171,13.285,1.283,0.780,0.964
941,281.619,0.000,576.569,557.716,62.515,19.724,18.180,85.719,0.906,20.078,0.000,1247,1237,55.222,17.866,1.085,0.922,0.970
942,215.726,0.000,180.559,556.888,55.834,17.777,15.451,132.356,0.870,18.551,0.000,381,1199,122.905,15.976,1.151,0.869,0.955
943,255.388,0.419,418.497,557.227,59.230,19.364,16.792,156.131,0.915,19.889,0.164,893,1210,165.324,16.949,1.153,0.867,0.970
944,354.018,5.442,531.464,561.954,72.927,24.455,18.432,94.668,0.836,24.923,2.134,1155,1199,107.103,19.072,1.327,0.754,0.949
945,344.365,0.000,621.922,561.051,69.373,22.982,19.078,55.992,0.899,23.649,0.000,1348,1248,68.405,19.408,1.205,0.830,0.968
946,330.724,0.162,644.630,560.002,67.966,22.777,18.487,146.109,0.900,23.403,0.063,1388,1206,139.764,18.787,1.232,0.812,0.968
947,258.746,0.000,105.954,559.447,60.146,20.464,16.099,163.538,0.899,20.892,0.000,210,1214,164.745,16.491,1.271,0.787,0.967
948,170.399,0.000,233.623,558.358,48.171,15.848,13.690,136.027,0.923,16.312,0.000,499,1205,128.157,13.929,1.158,0.864,0.966
949,336.181,0.000,379.701,560.086,69.576,22.838,18.742,26.446,0.873,24.279,0.000,808,1237,31.891,19.240,1.219,0.821,0.970
950,235.452,0.000,280.743,560.058,58.360,18.469,16.232,49.194,0.869,19.703,0.000,601,1242,54.462,16.949,1.138,0.879,0.960
951,184.878,0.000,838.277,559.893,50.003,16.712,14.085,99.134,0.929,16.999,0.000,1826,1204,104.036,13.743,1.187,0.843,0.971
952,422.639,0.000,169.074,563.144,80.812,27.667,19.450,14.898,0.813,28.670,0.000,339,1241,12.926,19.796,1.422,0.703,0.946
953,406.480,0.000,547.508,565.753,79.026,27.585,18.762,89.619,0.818,28.571,0.000,1189,1266,77.969,19.698,1.470,0.680,0.952
954,290.013,0.369,342.024,564.987,64.413,20.620,17.908,131.101,0.878,21.472,0.145,728,1220,146.310,17.914,1.151,0.868,0.962
955,212.998,0.000,86.965,566.344,55.075,18.621,14.564,86.202,0.882,19.229,0.000,183,1257,77.619,14.659,1.279,0.782,0.962
956,214.677,2.493,441.574,565.324,56.370,18.583,14.709,143.093,0.849,19.820,0.978,947,1221,146.310,15.548,1.263,0.792,0.952
957,183.199,0.000,784.100,565.093,49.735,16.314,14.298,18.602,0.931,16.675,0.000,1694,1238,15.945,14.201,1.141,0.876,0.969
958,244.686,0.000,242.264,567.241,57.823,19.107,16.305,133.497,0.920,19.703,0.000,516,1221,125.538,16.799,1.172,0.853,0.973
959,286.446,0.000,261.829,570.048,63.654,21.179,17.221,98.786,0.888,21.705,0.000,566,1220,97.275,17.408,1.230,0.813,0.966
960,280.570,0.000,588.947,568.413,61.867,19.929,17.925,136.750,0.921,20.716,0.000,1267,1228,144.904,18.324,1.112,0.899,0.973
961,295.470,0.543,428.701,568.647,64.302,21.349,17.622,141.257,0.898,21.729,0.213,920,1223,124.695,18.140,1.212,0.825,0.969
962,128.638,0.416,734.380,566.148,41.646,13.261,12.351,6.035,0.932,13.781,0.163,1588,1234,164.578,12.369,1.074,0.931,0.963
963,314.986,0.000,304.242,570.695,66.245,22.618,17.732,125.329,0.902,23.055,0.000,654,1223,110.956,18.140,1.276,0.784,0.970
964,259.585,0.000,405.788,568.887,60.146,20.311,16.273,153.946,0.902,20.456,0.000,869,1227,145.954,16.420,1.248,0.801,0.967
965,292.112,0.183,479.421,570.607,63.811,20.449,18.188,153.917,0.902,21.221,0.072,1027,1234,147.339,18.324,1.124,0.889,0.970
966,292.322,2.014,329.021,570.939,63.811,20.377,18.265,135.260,0.902,21.472,0.790,697,1236,146.310,18.787,1.116,0.896,0.970
967,341.637,0.157,631.484,572.006,71.474,23.349,18.630,47.255,0.840,24.244,0.061,1355,1261,22.203,19.439,1.253,0.798,0.950
968,324.639,0.000,137.417,573.175,69.262,22.979,17.988,130.306,0.850,24.283,0.000,284,1231,125.789,18.390,1.277,0.783,0.955
969,239.020,0.000,718.702,573.727,57.934,18.542,16.413,93.168,0.895,19.414,0.000,1562,1233,109.290,16.804,1.130,0.885,0.960
970,303.024,0.000,467.254,575.980,65.218,21.088,18.296,48.579,0.895,21.855,0.000,1007,1276,56.976,18.787,1.153,0.868,0.967
971,305.752,0.000,766.477,576.753,65.643,22.548,17.266,122.267,0.892,23.381,0.000,1660,1237,124.624,17.955,1.306,0.766,0.970
972,184.249,0.000,600.384,574.325,50.382,15.375,15.258,125.849,0.912,16.138,0.000,1297,1243,145.408,15.117,1.008,0.992,0.965
973,388.433,0.138,643.645,577.068,74.870,24.878,19.880,6.607,0.871,25.999,0.054,1376,1268,14.281,19.698,1.251,0.799,0.969
974,364.091,1.764,393.407,578.337,74.019,25.600,18.109,28.898,0.835,25.411,0.692,833,1275,33.977,18.452,1.414,0.707,0.953
975,288.335,0.186,727.879,579.325,63.654,20.433,17.967,144.861,0.894,21.256,0.073,1577,1244,127.117,18.140,1.137,0.879,0.964
976,191.594,0.000,817.895,576.797,51.521,17.321,14.084,25.254,0.907,17.965,0.000,1767,1266,19.359,14.253,1.230,0.813,0.961
977,358.425,0.149,411.216,581.662,72.011,24.273,18.801,140.439,0.869,25.670,0.059,873,1255,145.176,19.435,1.291,0.775,0.961
978,184.878,0.000,276.063,579.710,52.706,18.142,12.975,161.913,0.836,18.832,0.000,584,1257,161.565,13.472,1.398,0.715,0.943
979,276.793,0.000,605.916,583.438,62.358,20.265,17.391,119.217,0.894,20.892,0.000,1306,1258,127.875,17.816,1.165,0.858,0.967
980,284.347,0.000,157.369,585.137,63.385,21.143,17.124,109.634,0.889,21.778,0.000,337,1254,104.621,17.414,1.235,0.810,0.965
981,266.300,0.201,618.418,584.096,60.146,19.313,17.557,146.914,0.925,19.847,0.079,1329,1269,161.147,17.816,1.100,0.909,0.972
982,206.073,1.039,308.440,585.002,54.584,18.748,13.995,108.757,0.869,19.092,0.407,663,1258,120.256,14.155,1.340,0.746,0.955
983,207.332,0.258,217.635,584.462,52.974,17.625,14.978,129.487,0.928,18.053,0.101,463,1260,125.707,14.900,1.177,0.850,0.970
984,249.722,5.571,297.446,584.647,61.220,21.747,14.621,28.217,0.837,22.540,2.185,631,1292,37.569,15.365,1.487,0.672,0.956
985,241.328,0.000,442.403,586.729,58.203,18.935,16.228,122.637,0.895,19.332,0.000,952,1264,126.327,16.717,1.167,0.857,0.966
986,285.816,0.000,702.817,587.762,64.524,20.412,17.828,38.446,0.863,21.018,0.000,1526,1305,69.590,17.618,1.145,0.873,0.958
987,287.076,0.000,331.148,587.899,64.033,19.625,18.625,150.072,0.880,20.892,0.000,702,1288,15.255,18.643,1.054,0.949,0.961
988,279.311,0.000,826.894,587.935,65.977,24.723,14.384,153.449,0.806,25.024,0.000,1781,1273,156.251,14.934,1.719,0.582,0.948
989,179.632,0.000,857.298,587.388,49.623,15.914,14.372,89.767,0.917,16.267,0.000,1862,1297,57.653,14.201,1.107,0.903,0.964
990,366.399,1.168,431.564,590.332,73.843,23.622,19.749,169.883,0.844,24.931,0.458,914,1284,159.567,20.614,1.196,0.836,0.956
991,150.463,0.000,680.724,587.258,45.265,14.600,13.121,134.998,0.923,15.068,0.000,1471,1276,160.463,12.957,1.113,0.899,0.959
992,275.324,1.361,395.752,591.497,62.182,20.983,16.706,108.828,0.895,21.821,0.534,848,1274,129.036,16.491,1.256,0.796,0.974
993,328.836,0.000,655.294,592.585,67.318,21.995,19.035,132.204,0.912,22.540,0.000,1411,1278,142.431,19.402,1.155,0.865,0.970
994,236.082,0.000,727.077,591.215,57.934,19.944,15.072,63.366,0.884,20.203,0.000,1575,1309,57.031,15.500,1.323,0.756,0.961
995,179.422,0.000,199.072,591.077,50.114,16.678,13.697,103.789,0.898,17.116,0.000,430,1272,105.524,13.999,1.218,0.821,0.960
996,255.808,0.000,405.734,592.012,61.377,18.515,17.592,7.169,0.853,19.957,0.000,869,1279,148.134,17.742,1.052,0.950,0.954
997,338.489,0.000,559.628,592.403,68.549,22.954,18.776,146.853,0.905,24.283,0.000,1200,1279,144.211,19.240,1.223,0.818,0.977
998,266.300,0.201,231.834,593.174,61.553,21.715,15.614,122.218,0.883,21.998,0.079,493,1274,121.373,15.830,1.391,0.719,0.965
999,284.347,0.188,216.581,593.706,64.838,22.582,16.033,144.230,0.850,23.124,0.074,453,1279,146.310,16.457,1.408,0.710,0.955
1000,192.013,0.000,273.980,592.005,52.752,18.171,13.454,56.158,0.867,18.965,0.000,585,1308,52.853,13.835,1.351,0.740,0.958
1001,332.613,0.804,493.568,595.059,70.715,24.995,16.943,104.746,0.836,25.233,0.315,1067,1274,105.803,17.443,1.475,0.678,0.961
1002,313.307,0.000,757.984,594.310,67.050,20.767,19.209,42.065,0.876,21.623,0.000,1640,1314,53.616,19.402,1.081,0.925,0.960
1003,269.238,0.000,340.274,594.119,62.515,20.831,16.457,99.471,0.866,22.036,0.000,735,1275,110.695,16.806,1.266,0.790,0.960
1004,165.362,0.324,458.861,590.488,47.680,15.786,13.337,172.913,0.914,16.086,0.127,985,1282,160.017,13.285,1.184,0.845,0.962
1005,204.604,0.000,103.687,592.184,53.511,18.408,14.152,17.498,0.898,18.563,0.000,207,1300,15.751,14.512,1.301,0.769,0.966
1006,163.054,0.000,182.551,592.813,46.921,15.831,13.114,175.517,0.931,16.086,0.000,382,1287,160.017,12.369,1.207,0.828,0.977
1007,215.307,0.000,325.244,595.918,54.806,18.739,14.629,123.413,0.901,19.185,0.000,699,1283,123.311,15.224,1.281,0.781,0.965
1008,267.979,0.000,708.241,595.828,61.979,20.729,16.460,7.385,0.877,21.221,0.000,1523,1296,166.264,16.794,1.259,0.794,0.965
1009,294.001,0.000,741.274,596.325,63.006,20.864,17.941,144.315,0.931,21.221,0.000,1606,1282,122.661,18.070,1.163,0.860,0.974
1010,172.497,2.482,298.094,593.233,50.382,18.503,11.870,164.231,0.854,19.131,0.973,631,1287,163.301,12.276,1.559,0.641,0.963
1011,318.343,0.000,349.790,598.085,67.476,22.155,18.295,103.352,0.879,22.873,0.000,750,1283,122.735,18.324,1.211,0.826,0.964
1012,392.211,0.000,576.689,599.374,76.009,25.004,19.972,143.945,0.853,25.295,0.000,1246,1284,125.417,20.583,1.252,0.799,0.956
1013,179.842,0.000,244.500,596.937,49.355,15.400,14.869,4.987,0.928,15.935,0.000,517,1298,161.565,14.659,1.036,0.965,0.968
1014,307.011,0.000,366.686,599.307,67.855,23.918,16.343,16.182,0.838,23.913,0.000,774,1315,20.171,16.794,1.463,0.683,0.949
1015,312.677,0.000,485.554,600.912,66.671,21.918,18.164,107.868,0.884,22.202,0.000,1052,1289,111.801,18.574,1.207,0.829,0.961
1016,231.255,0.000,630.129,598.678,56.527,18.666,15.774,42.103,0.909,19.607,0.000,1358,1320,37.405,16.148,1.183,0.845,0.968
1017,248.043,0.000,109.125,599.048,58.962,19.075,16.556,17.831,0.897,19.332,0.000,218,1314,13.707,16.594,1.152,0.868,0.961
1018,355.697,4.965,411.210,601.501,72.233,24.554,18.445,164.191,0.857,25.361,1.947,871,1303,163.202,19.637,1.331,0.751,0.951
1019,318.133,1.850,810.966,601.251,66.625,22.729,17.822,149.339,0.901,23.055,0.726,1747,1303,159.044,18.028,1.275,0.784,0.971
1020,266.510,0.402,290.898,601.413,61.442,18.903,17.951,137.034,0.887,19.703,0.157,631,1292,107.592,18.332,1.053,0.950,0.964
1021,364.720,0.147,90.843,603.973,73.463,24.322,19.093,152.409,0.849,25.341,0.058,178,1298,139.399,19.911,1.274,0.785,0.952
1022,135.563,0.000,621.816,600.745,42.877,13.964,12.361,68.292,0.927,14.752,0.000,1348,1324,53.842,11.910,1.130,0.885,0.971
1023,201.876,0.795,449.455,603.094,52.863,17.120,15.014,93.107,0.908,17.819,0.312,975,1335,72.031,15.117,1.140,0.877,0.966
1024,230.626,0.232,474.626,602.114,56.953,18.928,15.513,151.228,0.893,20.203,0.091,1017,1303,147.031,15.575,1.220,0.820,0.968
1025,223.701,0.000,651.269,603.193,56.259,18.500,15.396,149.666,0.888,19.245,0.000,1405,1305,141.766,16.087,1.202,0.832,0.959
1026,250.352,0.000,147.648,607.033,62.784,23.894,13.340,70.531,0.798,24.503,0.000,313,1349,69.193,14.196,1.791,0.558,0.955
1027,279.731,3.635,436.517,604.910,61.979,20.457,17.410,129.297,0.915,20.983,1.425,940,1302,126.119,17.816,1.175,0.851,0.971
1028,203.555,0.000,514.053,602.579,52.909,17.084,15.170,29.900,0.914,18.169,0.000,1106,1327,33.690,15.117,1.126,0.888,0.967
1029,246.365,0.217,268.715,604.319,57.666,18.118,17.313,115.573,0.931,18.563,0.085,581,1300,105.751,17.408,1.047,0.956,0.972
1030,243.636,0.000,838.731,604.223,57.666,18.366,16.890,131.468,0.921,18.938,0.000,1820,1302,122.152,17.168,1.087,0.920,0.969
1031,170.818,0.000,749.931,603.944,48.282,15.801,13.764,140.654,0.921,16.138,0.000,1629,1303,124.592,13.929,1.148,0.871,0.965
1032,152.142,0.000,125.406,602.932,46.338,15.927,12.163,177.328,0.890,16.555,0.000,256,1313,165.579,12.369,1.309,0.764,0.953
1033,301.135,0.889,384.250,606.814,65.107,20.871,18.371,113.666,0.893,21.152,0.348,830,1303,107.650,18.472,1.136,0.880,0.967
1034,340.168,0.000,117.678,608.392,72.233,24.799,17.465,148.122,0.819,25.930,0.000,233,1316,147.995,18.464,1.420,0.704,0.954
1035,203.975,0.525,521.835,606.225,53.890,17.275,15.034,98.706,0.883,17.889,0.206,1132,1304,103.325,15.575,1.149,0.870,0.951
1036,258.116,0.207,613.269,606.274,60.257,20.296,16.192,128.315,0.893,20.741,0.081,1324,1306,120.530,16.520,1.253,0.798,0.967
1037,194.741,0.550,504.800,605.916,52.483,18.499,13.404,59.298,0.888,19.185,0.216,1092,1341,56.689,13.860,1.380,0.725,0.966
1038,287.076,0.000,544.414,606.952,62.626,20.843,17.537,8.122,0.920,21.335,0.000,1166,1331,14.931,17.408,1.189,0.841,0.973
1039,178.163,0.000,696.230,606.979,49.577,15.599,14.542,90.308,0.911,16.112,0.000,1516,1308,104.826,14.955,1.073,0.932,0.959
1040,269.028,0.000,731.512,608.797,61.396,19.204,17.837,31.864,0.897,19.957,0.000,1576,1326,170.754,17.816,1.077,0.929,0.958
1041,340.378,0.000,637.002,609.083,73.352,24.366,17.787,173.677,0.795,24.923,0.000,1363,1338,17.103,17.939,1.370,0.730,0.947
1042,378.780,0.000,371.256,609.470,75.296,25.566,18.864,160.542,0.840,27.136,0.000,782,1319,158.199,19.698,1.355,0.738,0.957
1043,268.189,0.599,461.671,609.449,61.285,20.152,16.944,159.377,0.897,20.892,0.235,985,1326,164.745,17.209,1.189,0.841,0.969
1044,285.607,0.000,220.545,611.428,62.358,19.711,18.449,104.686,0.923,20.224,0.000,476,1313,103.092,18.324,1.068,0.936,0.972
1045,220.133,0.000,784.567,609.341,55.454,18.450,15.191,156.091,0.900,18.832,0.000,1693,1324,161.565,15.365,1.215,0.823,0.964
1046,275.534,0.000,130.605,612.427,64.773,22.569,15.544,89.680,0.825,22.372,0.000,275,1314,100.620,15.117,1.452,0.689,0.960
1047,209.221,0.000,288.918,609.651,55.880,20.297,13.125,165.638,0.842,20.430,0.000,610,1324,160.346,13.228,1.546,0.647,0.953
1048,199.568,0.000,508.481,612.912,54.158,19.466,13.053,78.026,0.855,19.505,0.000,1107,1359,80.538,13.285,1.491,0.671,0.960
1049,259.585,0.000,651.122,611.821,60.618,20.194,16.367,161.358,0.888,21.256,0.000,1403,1320,142.883,16.250,1.234,0.811,0.969
1050,244.476,0.000,153.856,613.057,58.582,18.472,16.851,83.118,0.895,19.267,0.000,329,1318,108.004,16.905,1.096,0.912,0.960
1051,282.878,0.000,245.868,613.843,62.580,20.292,17.750,141.713,0.908,20.589,0.000,516,1333,159.146,17.682,1.143,0.875,0.965
1052,293.581,0.000,704.405,615.032,63.876,21.413,17.456,130.481,0.904,21.778,0.000,1528,1320,112.249,17.492,1.227,0.815,0.966
1053,320.442,0.000,607.056,614.936,68.077,22.388,18.224,171.729,0.869,22.822,0.000,1301,1340,169.592,18.324,1.228,0.814,0.963
1054,336.810,0.477,534.538,615.272,69.642,24.160,17.750,145.790,0.873,24.775,0.187,1144,1327,146.310,18.415,1.361,0.735,0.967
1055,179.422,0.298,830.574,613.590,50.271,15.886,14.380,162.585,0.892,16.402,0.117,1799,1328,144.090,14.545,1.105,0.905,0.961
1056,266.300,3.215,572.216,615.801,60.415,19.309,17.560,126.940,0.917,19.999,1.261,1242,1324,110.095,17.866,1.100,0.909,0.969
1057,235.033,0.000,108.001,617.096,59.721,21.295,14.053,128.602,0.828,21.535,0.000,218,1334,141.911,14.750,1.515,0.660,0.946
1058,232.934,0.000,623.234,616.300,57.064,18.859,15.726,91.692,0.899,19.131,0.000,1354,1366,73.301,15.498,1.199,0.834,0.965
1059,383.397,0.000,264.331,617.678,77.351,25.419,19.204,169.622,0.805,26.946,0.000,546,1341,162.181,20.614,1.324,0.755,0.941
1060,384.446,2.645,397.011,619.054,76.277,25.703,19.044,113.419,0.830,27.136,1.037,855,1327,111.801,20.285,1.350,0.741,0.964
1061,291.063,0.000,290.034,617.507,65.486,22.103,16.766,159.383,0.853,23.223,0.000,611,1334,157.989,17.209,1.318,0.759,0.961
1062,194.951,0.000,492.709,617.256,52.974,17.939,13.837,106.672,0.873,18.398,0.000,1069,1329,108.886,14.449,1.296,0.771,0.949
1063,215.726,0.000,792.730,616.733,55.186,16.894,16.258,36.078,0.890,17.866,0.000,1713,1352,22.620,16.520,1.039,0.962,0.959
1064,224.330,0.000,171.553,618.027,55.343,17.191,16.615,109.168,0.920,17.819,0.000,368,1331,107.969,16.491,1.035,0.966,0.969
1065,139.760,0.000,518.861,617.143,44.284,15.290,11.638,74.750,0.896,15.656,0.000,1126,1363,69.444,11.910,1.314,0.761,0.958
1066,262.313,0.000,802.296,619.045,62.136,18.832,17.735,152.959,0.854,20.177,0.000,1736,1337,140.528,17.866,1.062,0.942,0.951
1067,291.273,0.000,549.449,621.359,64.524,19.739,18.788,89.348,0.879,21.221,0.000,1195,1333,103.736,18.750,1.051,0.952,0.960
1068,168.720,0.000,739.955,620.252,47.902,15.787,13.607,142.698,0.924,16.267,0.000,1600,1345,147.653,13.726,1.160,0.862,0.966
1069,326.527,0.000,138.948,623.081,72.187,23.181,17.935,166.523,0.787,25.007,0.000,276,1353,171.573,18.883,1.292,0.774,0.931
1070,261.054,2.255,327.440,622.980,61.016,19.551,17.001,123.329,0.881,20.250,0.884,695,1350,142.352,16.844,1.150,0.870,0.962
